name,ansprechpartner_name,ansprechpartner_rolle,adresse,plz,ort,bundesland,bezirk_region,telefon,fax,email,website,google_maps,branche,kategorie,verbrauchspotenzial,datum_gefunden,quell_url
Galvanische Werkstatt Kaiser,,,,51065,Koeln,Nordrhein-Westfalen,Koeln,0221-61 49 03,,info@kaisergalvanik.de,http://www.Galvanik.info,https://www.google.com/maps/search/?api=1&query=Galvanische%20Werkstatt%20Kaiser%20%2051065%20Koeln,Galvanik,Oberflaechentechnik,Sehr hoch >1 Mio kWh,2026-02-24,http://www.galvanik.info/firmen/koeln_galvanische_werkstatt_kaiser.htm
Kälin Galvanik AG,,,,,Obfelden,,,+41(0)44-76 14 28 6,,info@kaelin-galvanik.ch,http://www.Galvanik.info,https://www.google.com/maps/search/?api=1&query=K%C3%A4lin%20Galvanik%20AG%20%20%20Obfelden,Galvanik,Oberflaechentechnik,Sehr hoch >1 Mio kWh,2026-02-24,http://www.galvanik.info/firmen/obfelden_kaelin_galvanik_ag.htm
Galvanische Anstalt Josef Wendl vorm. Blech,,,,,Wien,,,+43-(0)1 523 01 19,,info@wendl.at,http://www.Galvanik.info,https://www.google.com/maps/search/?api=1&query=Galvanische%20Anstalt%20Josef%20Wendl%20vorm.%20Blech%20%20%20Wien,Galvanik,Oberflaechentechnik,Sehr hoch >1 Mio kWh,2026-02-24,http://www.galvanik.info/firmen/wien_galvanische_anstalt_josef_wendl_vorm_blech.htm
Steremat Galvanik GmbH,,,,12435,Berlin,Berlin,Berlin,030-53 48 07 1,,steremat-galvanik@steremat-galvanik.de,http://www.Galvanik.info,https://www.google.com/maps/search/?api=1&query=Steremat%20Galvanik%20GmbH%20%2012435%20Berlin,Galvanik,Oberflaechentechnik,Sehr hoch >1 Mio kWh,2026-02-24,http://www.galvanik.info/firmen/berlin_steremat_galvanik_gmbh.htm
BSZ-WIJAG  Bergisches Sägenzentrum GmbH,,,,42857,Remscheid,Nordrhein-Westfalen,Wuppertal,02191-46 34 5-0,,info@bsz-wijag.de,http://www.Galvanik.info,https://www.google.com/maps/search/?api=1&query=BSZ-WIJAG%20%20Bergisches%20S%C3%A4genzentrum%20GmbH%20%2042857%20Remscheid,Galvanik,Oberflaechentechnik,Sehr hoch >1 Mio kWh,2026-02-24,http://www.galvanik.info/firmen/remscheid_bsz_wijag_bergisches_saegenzentrum_gmbh.htm
Eloxal Technik GmbH & Co. KG,,,,59067,Hamm,Nordrhein-Westfalen,,02381-13 62 6,,info@eloxal-technik.de,http://www.Galvanik.info,https://www.google.com/maps/search/?api=1&query=Eloxal%20Technik%20GmbH%20%26%20Co.%20KG%20%2059067%20Hamm,Galvanik,Oberflaechentechnik,Sehr hoch >1 Mio kWh,2026-02-24,http://www.galvanik.info/firmen/hamm_eloxal_technik_gmbh__co_kg.htm
RUDOLF FLUME Technik GmbH Großhandel für Uhren- und Schmucktechnik,,,,45127,Essen,Nordrhein-Westfalen,Essen,0201-18 99-0,,info@flume.de,http://www.Galvanik.info,https://www.google.com/maps/search/?api=1&query=RUDOLF%20FLUME%20Technik%20GmbH%20Gro%C3%9Fhandel%20f%C3%BCr%20Uhren-%20und%20Schmucktechnik%20%2045127%20Essen,Galvanik,Oberflaechentechnik,Sehr hoch >1 Mio kWh,2026-02-24,http://www.galvanik.info/firmen/essen_rudolf_flume_technik_gmbh_grosshandel_fuer_u.htm
Gari-Gold,,,,70597,Stuttgart,Baden-Wuerttemberg,Stuttgart,0711-91 27 79 41,,info@gari-gold.de,http://www.Galvanik.info,https://www.google.com/maps/search/?api=1&query=Gari-Gold%20%2070597%20Stuttgart,Galvanik,Oberflaechentechnik,Sehr hoch >1 Mio kWh,2026-02-24,http://www.galvanik.info/firmen/stuttgart_gari_gold.htm
DIENER & RAPP GmbH & Co. KG Eloxalbetrieb,,,,78056,Villingen,Baden-Wuerttemberg,,07720-95 64 02,,info@dienerrapp.de,http://www.Galvanik.info,https://www.google.com/maps/search/?api=1&query=DIENER%20%26%20RAPP%20GmbH%20%26%20Co.%20KG%20Eloxalbetrieb%20%2078056%20Villingen,Galvanik,Oberflaechentechnik,Sehr hoch >1 Mio kWh,2026-02-24,http://www.galvanik.info/firmen/villingen_schwenningen_diener__rapp_gmbh__co_kg_el.htm
schmuckwerkzeug.de,,,,75323,Bad,Baden-Wuerttemberg,,07085-92 00 91,,info@schmuckwerkzeug.de,http://www.Galvanik.info,https://www.google.com/maps/search/?api=1&query=schmuckwerkzeug.de%20%2075323%20Bad,Galvanik,Oberflaechentechnik,Sehr hoch >1 Mio kWh,2026-02-24,http://www.galvanik.info/firmen/bad_wildbad_im_schwarzwald_schmuckwerkzeug_de.htm
Fisch Edelmetallgalvanik GmbH,,,,93152,Nittendorf,Bayern,Regensburg,0941-29 86 19-0,,info@galvanik-fisch.de,http://www.Galvanik.info,https://www.google.com/maps/search/?api=1&query=Fisch%20Edelmetallgalvanik%20GmbH%20%2093152%20Nittendorf,Galvanik,Oberflaechentechnik,Sehr hoch >1 Mio kWh,2026-02-24,http://www.galvanik.info/firmen/nittendorf_fisch_edelmetallgalvanik_gmbh.htm
Metallschleiferei und Eloxal-Galvanik,,,,12681,Berlin,Berlin,Berlin,030-44 81 85 1,,schurbohmeloxal@aol.com,http://www.Galvanik.info,https://www.google.com/maps/search/?api=1&query=Metallschleiferei%20und%20Eloxal-Galvanik%20%2012681%20Berlin,Galvanik,Oberflaechentechnik,Sehr hoch >1 Mio kWh,2026-02-24,http://www.galvanik.info/firmen/berlin_metallschleiferei_und_eloxal_galvanik.htm
STS Industrie SA,,,,,Yvonand,,,0041-24-43 00 28 0,,paschopfer@stsindustrie.ch,http://www.Galvanik.info,https://www.google.com/maps/search/?api=1&query=STS%20Industrie%20SA%20%20%20Yvonand,Galvanik,Oberflaechentechnik,Sehr hoch >1 Mio kWh,2026-02-24,http://www.galvanik.info/firmen/yvonand_sts_industrie_sa.htm
Blasberg Werra Chemie GmbH,,,,98544,Zella,Thueringen,,03682-46 05 5-0,,info@blasberg-werra-chemie.de,http://www.Galvanik.info,https://www.google.com/maps/search/?api=1&query=Blasberg%20Werra%20Chemie%20GmbH%20%2098544%20Zella,Galvanik,Oberflaechentechnik,Sehr hoch >1 Mio kWh,2026-02-24,http://www.galvanik.info/firmen/zella_mehlis_blasberg_werra_chemie_gmbh.htm
Tappert & Erdmann Galvanische Oberflächenveredlung,,,,61250,Usingen,Hessen,Frankfurt,06081-20 51,,galvanik-gerd@gmx.de,http://www.Galvanik.info,https://www.google.com/maps/search/?api=1&query=Tappert%20%26%20Erdmann%20Galvanische%20Oberfl%C3%A4chenveredlung%20%2061250%20Usingen,Galvanik,Oberflaechentechnik,Sehr hoch >1 Mio kWh,2026-02-24,http://www.galvanik.info/firmen/usingen_tappert__erdmann_galvanische_oberflaechenv.htm
GtO GmbH,,,,84478,Waldkraiburg,Bayern,Landshut,08638-94 36-0,,info@gto-galvanotechnik.de,http://www.Galvanik.info,https://www.google.com/maps/search/?api=1&query=GtO%20GmbH%20%2084478%20Waldkraiburg,Galvanik,Oberflaechentechnik,Sehr hoch >1 Mio kWh,2026-02-24,http://www.galvanik.info/firmen/waldkraiburg_gto_gmbh.htm
SG Galvanobedarf GmbH,,,,42929,Wermelskirchen,Nordrhein-Westfalen,Wuppertal,02196-70 86 3-0,,info@sg-galvanobedarf.de,http://www.Galvanik.info,https://www.google.com/maps/search/?api=1&query=SG%20Galvanobedarf%20GmbH%20%2042929%20Wermelskirchen,Galvanik,Oberflaechentechnik,Sehr hoch >1 Mio kWh,2026-02-24,http://www.galvanik.info/firmen/wermelskirchen_sg_galvanobedarf_gmbh.htm
Royal Gold,,,,93059,Regensburg,Bayern,Regensburg,0941-38 22 30 30,,office@realgold.org,http://www.Galvanik.info,https://www.google.com/maps/search/?api=1&query=Royal%20Gold%20%2093059%20Regensburg,Galvanik,Oberflaechentechnik,Sehr hoch >1 Mio kWh,2026-02-24,http://www.galvanik.info/firmen/regensburg_royal_gold.htm
MARAWE GmbH & Co. KG,,,,93055,Regensburg,Bayern,Regensburg,0941-29 02 04 39,,info@tifoo.de,http://www.Galvanik.info,https://www.google.com/maps/search/?api=1&query=MARAWE%20GmbH%20%26%20Co.%20KG%20%2093055%20Regensburg,Galvanik,Oberflaechentechnik,Sehr hoch >1 Mio kWh,2026-02-24,http://www.galvanik.info/firmen/regensburg_marawe_gmbh__co_kg.htm
Asmega Deutschland e.K.,,,,58762,Altena,Nordrhein-Westfalen,,02352-97 82 20,,asmega@t-online.de,http://www.Galvanik.info,https://www.google.com/maps/search/?api=1&query=Asmega%20Deutschland%20e.K.%20%2058762%20Altena,Galvanik,Oberflaechentechnik,Sehr hoch >1 Mio kWh,2026-02-24,http://www.galvanik.info/firmen/altena_asmega_deutschland_e_k_.htm
Galvano Schönherr GmbH & Co. KG,,,,42859,Remscheid,Nordrhein-Westfalen,Wuppertal,02191-34 04 66,,info@galvano-schoenherr.de,http://www.Galvanik.info,https://www.google.com/maps/search/?api=1&query=Galvano%20Sch%C3%B6nherr%20GmbH%20%26%20Co.%20KG%20%2042859%20Remscheid,Galvanik,Oberflaechentechnik,Sehr hoch >1 Mio kWh,2026-02-24,http://www.galvanik.info/firmen/remscheid_galvano_schoenherr_gmbh__co_kg.htm
OFTECH Oberflächentechnik GmbH & Co. KG,,,,53842,Troisdorf,Nordrhein-Westfalen,Bonn,02241-40 99 99,,info@oftech.de,http://www.Galvanik.info,https://www.google.com/maps/search/?api=1&query=OFTECH%20Oberfl%C3%A4chentechnik%20GmbH%20%26%20Co.%20KG%20%2053842%20Troisdorf,Galvanik,Oberflaechentechnik,Sehr hoch >1 Mio kWh,2026-02-24,http://www.galvanik.info/firmen/troisdorf_oftech_oberflaechentechnik_gmbh__co_kg.htm
Collini Gesellschaft m.b.H.,,,,,Hohenems,,,+43(0)5576-71 44-0,,hohenems@collini.eu,http://www.Galvanik.info,https://www.google.com/maps/search/?api=1&query=Collini%20Gesellschaft%20m.b.H.%20%20%20Hohenems,Galvanik,Oberflaechentechnik,Sehr hoch >1 Mio kWh,2026-02-24,http://www.galvanik.info/firmen/hohenems_collini_gesellschaft_m_b_h_.htm
Galvanotechnik Baum GmbH,,,,08297,Zwoenitz,Sachsen,,037754-50 5-0,,zwoenitz@gtbaum.de,http://www.Galvanik.info,https://www.google.com/maps/search/?api=1&query=Galvanotechnik%20Baum%20GmbH%20%2008297%20Zwoenitz,Galvanik,Oberflaechentechnik,Sehr hoch >1 Mio kWh,2026-02-24,http://www.galvanik.info/firmen/zwoenitz_galvanotechnik_baum_gmbh.htm
SUNCoat GmbH,,,,02763,Zittau,Sachsen,,03583-51 42 47,,info@suncoat.de,http://www.Galvanik.info,https://www.google.com/maps/search/?api=1&query=SUNCoat%20GmbH%20%2002763%20Zittau,Galvanik,Oberflaechentechnik,Sehr hoch >1 Mio kWh,2026-02-24,http://www.galvanik.info/firmen/zittau_suncoat_gmbh.htm
Verton Technik UG Oberflächentechnik,,,,53175,Bonn,Nordrhein-Westfalen,Bonn,0228-95 10 90,,info@verton-technik.de,http://www.Galvanik.info,https://www.google.com/maps/search/?api=1&query=Verton%20Technik%20UG%20Oberfl%C3%A4chentechnik%20%2053175%20Bonn,Galvanik,Oberflaechentechnik,Sehr hoch >1 Mio kWh,2026-02-24,http://www.galvanik.info/firmen/bonn_verton_technik_ug_oberflaechentechnik.htm
Galvanotechnische Oberflächen GmbH,,,,08468,Heinsdorfergrund,Sachsen,,03765-38 04 62 1,,sekretariat@gtoberflaechen.de,http://www.Galvanik.info,https://www.google.com/maps/search/?api=1&query=Galvanotechnische%20Oberfl%C3%A4chen%20GmbH%20%2008468%20Heinsdorfergrund,Galvanik,Oberflaechentechnik,Sehr hoch >1 Mio kWh,2026-02-24,http://www.galvanik.info/firmen/heinsdorfergrund_galvanotechnische_oberflaechen_gm.htm
PHS GALVANOTECHNIK GmbH,,,,78224,Singen,Baden-Wuerttemberg,,07731-69 42 4,,info@phs-galvanotechnik.de,http://www.Galvanik.info,https://www.google.com/maps/search/?api=1&query=PHS%20GALVANOTECHNIK%20GmbH%20%2078224%20Singen,Galvanik,Oberflaechentechnik,Sehr hoch >1 Mio kWh,2026-02-24,http://www.galvanik.info/firmen/singen_phs_galvanotechnik_gmbh.htm
APVV Coating Technologies GmbH & Co. KG,,,,46539,Dinslaken,Nordrhein-Westfalen,Essen,02064-60 10 4-0,,service@apvv.de,http://www.Galvanik.info,https://www.google.com/maps/search/?api=1&query=APVV%20Coating%20Technologies%20GmbH%20%26%20Co.%20KG%20%2046539%20Dinslaken,Galvanik,Oberflaechentechnik,Sehr hoch >1 Mio kWh,2026-02-24,http://www.galvanik.info/firmen/dinslaken_apvv_coating_technologies_gmbh__co_kg.htm
F. Ziegelbauer Oberflächentechnik,,,,74369,Loechgau,Baden-Wuerttemberg,Heilbronn,07143-96 62 14,,f.ziegelbauer@web.de,http://www.Galvanik.info,https://www.google.com/maps/search/?api=1&query=F.%20Ziegelbauer%20Oberfl%C3%A4chentechnik%20%2074369%20Loechgau,Galvanik,Oberflaechentechnik,Sehr hoch >1 Mio kWh,2026-02-24,http://www.galvanik.info/firmen/loechgau_f_ziegelbauer_oberflaechentechnik.htm
Ludwig Schierer Galvanik GmbH,,,,93426,Roding,Bayern,Regensburg,09461-91 11 2-0,,info@schierer-galvanik.de,http://www.Galvanik.info,https://www.google.com/maps/search/?api=1&query=Ludwig%20Schierer%20Galvanik%20GmbH%20%2093426%20Roding,Galvanik,Oberflaechentechnik,Sehr hoch >1 Mio kWh,2026-02-24,http://www.galvanik.info/firmen/roding_ludwig_schierer_galvanik_gmbh.htm
Leukel Galvano Gestelle,,,,65510,Huenstetten,Hessen,Wiesbaden,06126-70 24 6,,mail@galvanogestelle.com,http://www.Galvanik.info,https://www.google.com/maps/search/?api=1&query=Leukel%20Galvano%20Gestelle%20%2065510%20Huenstetten,Galvanik,Oberflaechentechnik,Sehr hoch >1 Mio kWh,2026-02-24,http://www.galvanik.info/firmen/huenstetten_leukel_galvano_gestelle.htm
Gablona Schmuck GmbH,,,,14913,Jueterbog,Brandenburg,Berlin/Potsdam,03372-43 32 0-0,,gablona@t-online.de,http://www.Galvanik.info,https://www.google.com/maps/search/?api=1&query=Gablona%20Schmuck%20GmbH%20%2014913%20Jueterbog,Galvanik,Oberflaechentechnik,Sehr hoch >1 Mio kWh,2026-02-24,http://www.galvanik.info/firmen/jueterbog_gablona_schmuck_gmbh.htm
Biacchessi GmbH & Co KG,,,,42655,Solingen,Nordrhein-Westfalen,Wuppertal,0212-22 24 70,,info@biacchessi.de,http://www.Galvanik.info,https://www.google.com/maps/search/?api=1&query=Biacchessi%20GmbH%20%26%20Co%20KG%20%2042655%20Solingen,Galvanik,Oberflaechentechnik,Sehr hoch >1 Mio kWh,2026-02-24,http://www.galvanik.info/firmen/solingen_biacchessi_gmbh__co_kg.htm
Redecker Galvanotechnik,,,,48291,Telgte,Nordrhein-Westfalen,Muenster,02504-21 80,,info@redecker-galvanotechnik.de,http://www.Galvanik.info,https://www.google.com/maps/search/?api=1&query=Redecker%20Galvanotechnik%20%2048291%20Telgte,Galvanotechnik,Oberflaechentechnik,Sehr hoch >1 Mio kWh,2026-02-24,http://www.galvanik.info/firmen/telgte_redecker_galvanotechnik.htm
Schrick GmbH,,,,42651,Solingen,Nordrhein-Westfalen,Wuppertal,0212-51 32 2,,schrickgmbh@t-online.de,http://www.Galvanik.info,https://www.google.com/maps/search/?api=1&query=Schrick%20GmbH%20%2042651%20Solingen,Galvanotechnik,Oberflaechentechnik,Sehr hoch >1 Mio kWh,2026-02-24,http://www.galvanik.info/firmen/solingen_schrick_gmbh.htm
Thum Galvanotechnik GmbH,,,,66862,Kindsbach,Saarland,Saarbruecken,06371-1 31 42,,info@thum-galvano.de,http://www.Galvanik.info,https://www.google.com/maps/search/?api=1&query=Thum%20Galvanotechnik%20GmbH%20%2066862%20Kindsbach,Galvanotechnik,Oberflaechentechnik,Sehr hoch >1 Mio kWh,2026-02-24,http://www.galvanik.info/firmen/kindsbach_thum_galvanotechnik_gmbh.htm
Galvanotechnik Kron GmbH,,,,73098,Rechberghausen,Baden-Wuerttemberg,,07161-80 84 44 1,,info@galvanotechnik-kron.de,http://www.Galvanik.info,https://www.google.com/maps/search/?api=1&query=Galvanotechnik%20Kron%20GmbH%20%2073098%20Rechberghausen,Galvanotechnik,Oberflaechentechnik,Sehr hoch >1 Mio kWh,2026-02-24,http://www.galvanik.info/firmen/rechberghausen_galvanotechnik_kron_gmbh.htm
Elektroform Gesellschaft für funktionelle Galvanotechnik mbH & Co. KG,,,,22851,Norderstedt,Hamburg,Hamburg,040-32 59 20 3-0,,info@elektroform.eu,http://www.Galvanik.info,https://www.google.com/maps/search/?api=1&query=Elektroform%20Gesellschaft%20f%C3%BCr%20funktionelle%20Galvanotechnik%20mbH%20%26%20Co.%20KG%20%2022851%20Norderstedt,Galvanotechnik,Oberflaechentechnik,Sehr hoch >1 Mio kWh,2026-02-24,http://www.galvanik.info/firmen/norderstedt_elektroform_gesellschaft_fuer_funktion.htm
Galvanotechnik Nakaten e.K.,,,,53121,Bonn,Nordrhein-Westfalen,Bonn,0228-98 76 20 5,,info@nakaten.de,http://www.Galvanik.info,https://www.google.com/maps/search/?api=1&query=Galvanotechnik%20Nakaten%20e.K.%20%2053121%20Bonn,Galvanotechnik,Oberflaechentechnik,Sehr hoch >1 Mio kWh,2026-02-24,http://www.galvanik.info/firmen/bonn_galvanotechnik_nakaten_e_k_.htm
Dr. M. Kampschulte GmbH & Co. KG,,,,40511,Duesseldorf,Nordrhein-Westfalen,Duesseldorf,0211-74 84 25 0,,info@dmk-plating.com,http://www.Galvanik.info,https://www.google.com/maps/search/?api=1&query=Dr.%20M.%20Kampschulte%20GmbH%20%26%20Co.%20KG%20%2040511%20Duesseldorf,Galvanotechnik,Oberflaechentechnik,Sehr hoch >1 Mio kWh,2026-02-24,http://www.galvanik.info/firmen/duesseldorf_dr_m_kampschulte_gmbh__co_kg.htm
Galfa Industriegalvanik GmbH,,,,03238,Finsterwalde,Brandenburg,,03531-65 04-0,,info@galfa.de,http://www.Galvanik.info,https://www.google.com/maps/search/?api=1&query=Galfa%20Industriegalvanik%20GmbH%20%2003238%20Finsterwalde,Galvanotechnik,Oberflaechentechnik,Sehr hoch >1 Mio kWh,2026-02-24,http://www.galvanik.info/firmen/finsterwalde_galfa_industriegalvanik_gmbh.htm
GalvanoTechnik Breitungen GmbH & Co. KG,,,,98597,Breitungen,Thueringen,,036848-89 8-0,,info@galvanotechnik-breitungen.de,http://www.Galvanik.info,https://www.google.com/maps/search/?api=1&query=GalvanoTechnik%20Breitungen%20GmbH%20%26%20Co.%20KG%20%2098597%20Breitungen,Galvanotechnik,Oberflaechentechnik,Sehr hoch >1 Mio kWh,2026-02-24,http://www.galvanik.info/firmen/breitungen_galvanotechnik_breitungen_gmbh__co_kg.htm
Röhrig Galvanozubehör Solingen GmbH,,,,42655,Solingen,Nordrhein-Westfalen,Wuppertal,0212-22 26 94-0,,info@galvanozubehoer.de,http://www.Galvanik.info,https://www.google.com/maps/search/?api=1&query=R%C3%B6hrig%20Galvanozubeh%C3%B6r%20Solingen%20GmbH%20%2042655%20Solingen,Galvanotechnik,Oberflaechentechnik,Sehr hoch >1 Mio kWh,2026-02-24,http://www.galvanik.info/firmen/solingen_roehrig_galvanozubehoer_solingen_gmbh.htm
Galvanotechnik J. Holzapfel GmbH,,,,99887,Georgenthal,Thueringen,Erfurt,036253-32 8-0,,info@galvanotechnik-holzapfel.de,http://www.Galvanik.info,https://www.google.com/maps/search/?api=1&query=Galvanotechnik%20J.%20Holzapfel%20GmbH%20%2099887%20Georgenthal,Galvanotechnik,Oberflaechentechnik,Sehr hoch >1 Mio kWh,2026-02-24,http://www.galvanik.info/firmen/georgenthal_galvanotechnik_j_holzapfel_gmbh.htm
WAGA Galvanotechnik GmbH,,,,57223,Kreuztal,Nordrhein-Westfalen,Siegen,02732-58 51-0,,info@wagatec.de,http://www.Galvanik.info,https://www.google.com/maps/search/?api=1&query=WAGA%20Galvanotechnik%20GmbH%20%2057223%20Kreuztal,Galvanotechnik,Oberflaechentechnik,Sehr hoch >1 Mio kWh,2026-02-24,http://www.galvanik.info/firmen/kreuztal_waga_galvanotechnik_gmbh.htm
Pesch Galvanotechnik GmbH,,,,41199,Moenchengladbach,Nordrhein-Westfalen,Duesseldorf,02166-91 54 6-0,,info@pesch-galvanotechnik.de,http://www.Galvanik.info,https://www.google.com/maps/search/?api=1&query=Pesch%20Galvanotechnik%20GmbH%20%2041199%20Moenchengladbach,Galvanotechnik,Oberflaechentechnik,Sehr hoch >1 Mio kWh,2026-02-24,http://www.galvanik.info/firmen/moenchengladbach_pesch_galvanotechnik_gmbh.htm
Knoblauch Galvanotechnik GmbH,,,,73312,Geislingen,Baden-Wuerttemberg,,07331-95 93-0,,info@knoblauch-galvano.de,http://www.Galvanik.info,https://www.google.com/maps/search/?api=1&query=Knoblauch%20Galvanotechnik%20GmbH%20%2073312%20Geislingen,Galvanotechnik,Oberflaechentechnik,Sehr hoch >1 Mio kWh,2026-02-24,http://www.galvanik.info/firmen/geislingen_an_der_steige_knoblauch_galvanotechnik_.htm
SCHWENK Galvanotechnik,,,,75233,Tiefenbronn,Baden-Wuerttemberg,,07234-87 13,,info@schwenk-galvano.de,http://www.Galvanik.info,https://www.google.com/maps/search/?api=1&query=SCHWENK%20Galvanotechnik%20%2075233%20Tiefenbronn,Galvanotechnik,Oberflaechentechnik,Sehr hoch >1 Mio kWh,2026-02-24,http://www.galvanik.info/firmen/tiefenbronn_schwenk_galvanotechnik.htm
Heinz Reichel GmbH,,,,58675,Hemer,Nordrhein-Westfalen,,02372-92 80-0,,info@heinz-reichel.de,http://www.Galvanik.info,https://www.google.com/maps/search/?api=1&query=Heinz%20Reichel%20GmbH%20%2058675%20Hemer,Galvanotechnik,Oberflaechentechnik,Sehr hoch >1 Mio kWh,2026-02-24,http://www.galvanik.info/firmen/hemer_heinz_reichel_gmbh.htm
Galvano Röhrig GmbH,,,,42655,Solingen,Nordrhein-Westfalen,Wuppertal,0212-22 26 9-0,,info@galvano-roehrig.de,http://www.Galvanik.info,https://www.google.com/maps/search/?api=1&query=Galvano%20R%C3%B6hrig%20GmbH%20%2042655%20Solingen,Galvanotechnik,Oberflaechentechnik,Sehr hoch >1 Mio kWh,2026-02-24,http://www.galvanik.info/firmen/solingen_galvano_roehrig_gmbh.htm
GalvanoTechnik Leipzig GmbH,,,,04158,Leipzig,Sachsen,Leipzig,0341-46 70 70,,gtl@galvanotechnikleipzig.de,http://www.Galvanik.info,https://www.google.com/maps/search/?api=1&query=GalvanoTechnik%20Leipzig%20GmbH%20%2004158%20Leipzig,Galvanotechnik,Oberflaechentechnik,Sehr hoch >1 Mio kWh,2026-02-24,http://www.galvanik.info/firmen/leipzig_galvanotechnik_leipzig_gmbh.htm
Wallmeyer Galvanotechnik GmbH,,,,33818,Leopoldshoehe,Nordrhein-Westfalen,Bielefeld,05208-95 98 0-94,,wallmeyer_galvanotechnik@t-online.de,http://www.Galvanik.info,https://www.google.com/maps/search/?api=1&query=Wallmeyer%20Galvanotechnik%20GmbH%20%2033818%20Leopoldshoehe,Galvanotechnik,Oberflaechentechnik,Sehr hoch >1 Mio kWh,2026-02-24,http://www.galvanik.info/firmen/leopoldshoehe_wallmeyer_galvanotechnik_gmbh.htm
Paka Hänni AG,,,,,Grenchen,,,+ 32 652-89 40,,info@pakahaenni.ch,http://www.Galvanik.info,https://www.google.com/maps/search/?api=1&query=Paka%20H%C3%A4nni%20AG%20%20%20Grenchen,Galvanotechnik,Oberflaechentechnik,Sehr hoch >1 Mio kWh,2026-02-24,http://www.galvanik.info/firmen/grenchen_paka_haenni_ag.htm
WTF Galvanotechnik GmbH & Co. KG,,,,17237,Kratzeburg,Mecklenburg-Vorpommern,,039822-29 97-0,,info@wtf-galvanotechnik.de,http://www.Galvanik.info,https://www.google.com/maps/search/?api=1&query=WTF%20Galvanotechnik%20GmbH%20%26%20Co.%20KG%20%2017237%20Kratzeburg,Galvanotechnik,Oberflaechentechnik,Sehr hoch >1 Mio kWh,2026-02-24,http://www.galvanik.info/firmen/kratzeburg_wtf_galvanotechnik_gmbh__co_kg.htm
Galvanotechnik Sinkovec GbR,,,,90475,Nuernberg,Bayern,Nuernberg,09128-91 18 47 4,,,http://www.Galvanik.info,https://www.google.com/maps/search/?api=1&query=Galvanotechnik%20Sinkovec%20GbR%20%2090475%20Nuernberg,Galvanotechnik,Oberflaechentechnik,Sehr hoch >1 Mio kWh,2026-02-24,http://www.galvanik.info/firmen/nuernberg_galvanotechnik_sinkovec_gbr.htm
MANZ GALVANOTECHNIK GMBH,,,,42327,Wuppertal,Nordrhein-Westfalen,Wuppertal,0202-27 33 3-10,,info@manz-galvano-tec.com,http://www.Galvanik.info,https://www.google.com/maps/search/?api=1&query=MANZ%20GALVANOTECHNIK%20GMBH%20%2042327%20Wuppertal,Galvanotechnik,Oberflaechentechnik,Sehr hoch >1 Mio kWh,2026-02-24,http://www.galvanik.info/firmen/wuppertal_manz_galvanotechnik_gmbh.htm
Ihlbrock GmbH,,,,42477,Radevormwald,Nordrhein-Westfalen,Wuppertal,02195-24 58,,ihlbrock-gmbh@t-online.de,http://www.Galvanik.info,https://www.google.com/maps/search/?api=1&query=Ihlbrock%20GmbH%20%2042477%20Radevormwald,Galvanotechnik,Oberflaechentechnik,Sehr hoch >1 Mio kWh,2026-02-24,http://www.galvanik.info/firmen/radevormwald_ihlbrock_gmbh.htm
